mp-17747,Y3CuSnS7,4,24,False,True,519.113323753181,4.308324779031408,-6.1170291775,-1.8003079534895836,0.914003179682298
mp-17770,CsPr(PO3)4,4,36,False,True,598.84517246986,3.270366011953844,-7.281275228611111,-2.9325290848453753,0.1369770581405799
mp-17885,Ba2Ge2Te5,3,36,False,True,1288.2394808869758,5.454702281081504,-4.052569704166667,-0.8537397519444446,0.2803541435399163
mp-17894,Rb3Sm(PS4)2,4,28,False,True,806.6806074028319,2.9857523566719246,-4.751700590714286,-1.4467166369982998,0.13067834684487206
mp-17916,Y3CuGeSe7,4,24,False,True,569.8246616109475,5.5696087559012195,-5.6479331425,-1.2657395913671874,1.7583343356142485
mp-18220,LiAlSiO4,4,42,False,True,489.69334031639573,2.5636936212394548,-7.228139289047618,-3.2194891157142846,0.16873362560431587
mp-18303,Nd3CuSnSe7,4,24,False,True,623.938453578426,6.215403929555545,-5.214873085,-1.3092637830338543,1.6635940981200925
mp-18502,BaSi3SnO9,4,28,False,True,403.9170481169222,3.9819032170419177,-7.41795458,-3.1042097947321423,0.23651661804369467
mp-18509,KBe3ZnF9,4,28,False,True,377.5443196420501,2.661208115287687,-5.217006109642857,-3.3332168702649994,0.038395898007452335
mp-18572,KEr(PO3)4,4,36,False,True,486.72140426409385,3.5634695705062214,-7.27683462138889,-2.9280039092936514,0.4903776622787371
mp-18625,KPSe6,3,32,False,True,996.8322179548229,3.6236965615235657,-3.7680111978125,-0.3306169885167414,0.20080350544748962
mp-18935,K2V(PO4)2,4,26,True,True,392.6170127832533,2.6990484259013696,-6.866992182692308,-2.6813729875494507,0.37924109719280163
mp-18968,Li2FeSiO4,4,32,True,True,343.4561586743354,3.129272616958105,-6.6258950578125,-2.630870648229168,1.2352789746854755
mp-19251,RbLiCrO4,4,14,True,True,244.27847430617254,2.8333277278443814,-6.0314597957142855,-2.101150328452381,0.15464534069929264
mp-19294,LiFeP2O7,4,22,True,True,268.7827974618797,2.925025620142676,-6.77705953409091,-2.3960186343235934,0.4438374642716476
mp-19414,K3CrO4,3,16,True,True,321.21608364846554,2.4119889856504977,-5.439367923125,-1.9451296498750006,5.754590000000002
mp-19957,LaGeBO5,4,24,False,True,299.25712459005223,5.0331607794024595,-7.696781290833333,-3.0141267007812496,0.344841239913335
mp-20199,PPbS3,3,20,False,True,489.3972643513623,4.538091432066852,-4.7316714955000005,-0.8227024930892852,0.0
mp-20496,Ga2PbO4,3,14,False,True,220.7423823892609,6.178149587274888,-5.900402213571428,-2.078769175714285,1.073001449160209
mp-21097,KLaGeSe4,4,14,False,True,437.3679370070321,4.301496913781572,-4.716934942857143,-1.1958544296249995,0.27361674384772766
mp-2133,ZnO,2,4,False,True,49.71871824836267,5.437864496371556,-4.55122248,-1.7986594431249996,1.2856161854535995
mp-21892,Al2PbO4,3,14,False,True,206.0975769145043,5.23967342893529,-6.929161107142858,-2.902532095,0.9363600000000003
mp-22691,InSe,2,4,False,True,130.162360667242,4.944224005213535,-3.6302451725,-0.506447568671875,0.13314307193520714
mp-22889,ZnCl2,2,12,False,True,338.43170967116055,2.675356626097958,-2.798935833333333,-1.5432149805066666,0.1337955896134099
mp-22925,AgI,2,2,False,True,73.21955895634991,5.324385855594222,-2.458889965,-0.28062090416666674,0.1584199999999997
mp-22965,BiTeI,3,3,False,True,125.12318883267447,6.151015876949449,-3.2225404633333334,-0.37129833833333353,0.37633989322189365
mp-23147,Na4Al3Si3BrO12,5,46,False,True,736.4894907414181,2.3856953892017243,-6.760800163043478,-3.050334787391304,0.24373000000000014
mp-23297,BrF3,2,8,False,True,141.37514584681557,3.2159327684409,-2.73877277625,-1.2641285408924998,1.0616212372122176
mp-2340,Na2O2,2,12,False,True,153.9056277067097,2.5240027421214095,-4.210404948333333,-1.3134257114583334,0.2714087955028821
mp-23427,Ti3(BiO3)4,3,38,False,True,505.978505475703,7.689445447222187,-7.3012612894736835,-2.5550081492105257,6.080634777111509
mp-23501,FeBiO3,3,10,True,True,128.19046440985971,8.104437452890453,-6.250164488,-1.7782225227499993,4.372091391611239
mp-23558,Ag2BiO3,3,24,False,True,382.0813143570555,8.217745100824818,-4.643707577083333,-0.9289624271527774,1.399796329399388
mp-23683,H2CO,3,24,False,True,219.72160809435587,1.3615223128036071,-5.707925352916667,-0.7199482000391667,0.20089460196829598
mp-23702,LiH2N,3,16,False,True,136.14788036950063,1.120308916589064,-4.7596682,-0.6744511090716667,0.27667903105403563
mp-23736,LiMgH3,3,10,False,True,94.4916394341182,1.204474265544927,-2.996138004,-0.35113225317199975,0.4143148433257037
mp-23797,LiH6ClO7,4,30,False,True,290.11989220007257,1.8365692236913833,-4.764001673666667,-1.2759448683597783,0.11325487759915763
mp-23871,CsMnP3HO10,5,16,True,True,243.33166300596727,3.0146955841514234,-6.797577005,-2.4030452784612812,0.20585818012281765
mp-23884,SrGe(HO2)2,4,16,False,True,187.5679268304142,4.006398680264493,-5.9579495775,-2.236808567363333,0.023329999999999983
mp-23894,LiAs(HO2)2,4,32,False,True,380.7153276117723,2.5799224366670366,-5.5191932015625,-1.7654974376758323,0.5217006687747295
mp-24018,CaZnAsHO5,5,36,False,True,419.8664130905107,4.135480955091545,-5.786728571388888,-2.188340193041111,0.09916999999999997
mp-24118,H10SO8,3,38,False,True,364.9855018831375,1.5481351812184772,-5.195251910263158,-1.5196897928592108,0.096375
mp-24165,Li2H2SeO5,4,20,False,True,238.0158343206264,2.4397818355512086,-5.2113173415,-1.7091615564167086,0.7538964630504642
mp-24509,CdH4(BrO4)2,4,60,False,True,772.2172689570245,3.477084625413295,-4.316677179166667,-0.9097220954653333,0.14623999999999998
mp-24595,Ca2B5H2ClO10,5,20,False,True,212.91580381938243,2.5867381209310585,-7.174949696500001,-2.7956568132333333,0.7111622468177363
mp-25418,LiTiPCO7,5,22,False,True,309.11480952321455,2.2539301803240614,-7.607182486363637,-2.6832106994534644,0.13136046466995707
mp-2624,AlSb,2,2,False,True,60.56061019922535,4.078412203946489,-4.09677411,-0.15948640250000023,0.09824333333333339
mp-26293,LiMoP2O7,4,11,True,True,127.3865509059821,3.6085253423877917,-7.117234125454545,-2.592707943869048,0.2615250480757228
mp-26974,CrP2O7,3,20,True,True,257.8622453356045,2.9099353706380646,-7.2569934615,-2.438365714089285,0.35392918557248154
mp-26982,MnP2O7,3,20,True,True,247.26559234631586,3.074155568081072,-7.181818594499999,-2.379109962150803,0.3345419965093661
mp-27035,LiCrP2O7,4,11,True,True,116.60655271445471,3.316340520336952,-7.207931590909092,-2.6538224702326842,1.8450998696690821
mp-27235,H5N2F,3,64,False,True,472.1166823277086,1.4646134125680246,-5.01885744078125,-0.8283352137875006,0.037970000000000004
mp-27336,CsCuBr3,3,20,False,True,665.2636078252476,4.354763622611165,-2.912664449,-0.931586716586207,0.2259372576118414
mp-27399,SbBr3,2,16,False,True,776.3261540741295,3.0927123334276567,-2.868140784375,-0.6081959831250003,0.029189999999999997
mp-27462,AlPS4,3,12,False,True,374.4373167769408,1.6516397412165094,-4.868182913333333,-1.0263793868452378,0.00607
mp-27608,Be4TeO7,3,12,False,True,112.06532115425071,4.084390203784389,-6.5664295866666675,-2.5813786973958344,0.06303000000000007
mp-27824,PICl6,3,16,False,True,576.7732629670904,2.1339044329036803,-2.770790910625,-0.9632408122664289,0.18808
mp-27853,Hg3(TeBr)2,3,14,False,True,488.0381785192184,6.919129028536166,-1.8379892942857143,-0.3420832942857143,0.5251699999999998
mp-27934,CdBr2,2,6,False,True,204.883255314274,4.41256437707789,-2.2814532033333332,-0.8881012500000001,0.0033000002057777984
mp-27988,IF7,2,16,False,True,295.29125934113586,2.9229646636155335,-3.152993069375,-1.71951056916625,0.0095727262877227
mp-28007,BaHgS2,3,16,False,True,467.98839275748213,5.706250409170698,-3.779167166875,-1.4870222709375005,0.46189861614860894
mp-28123,H7NF4,3,24,False,True,217.3028527472638,1.4833224416423056,-4.594145627083333,-1.5680765143733335,0.2383196481618782
mp-28262,Na5MnO4,3,40,True,True,563.4697263031035,2.7570200185791607,-4.788473113749999,-1.6860097918115173,0.4090351774603256
mp-28336,Li3P7,2,40,False,True,796.1322542143855,1.9826323551530793,-4.721553108,-0.3595761489999994,0.12725999999999998
mp-28514,Ba(BrO3)2,3,18,False,True,345.8992900932345,3.7745670849679733,-4.579918607222222,-1.1724945269444444,0.48822000000000004
mp-28768,Na4SnSe4,3,18,False,True,504.6367046708534,3.46502293384458,-3.506667307222222,-0.9261303171527777,0.10056500000000002
mp-28782,Na3PS4,3,16,False,True,352.4145360217279,2.150536188404006,-4.117104263125,-1.211864970133929,0.36397999999999997
mp-2894,ScSnAu,3,3,False,True,69.34929308426472,8.635189879512057,-5.299472146666667,-0.7665902716666668,0.3449499999999998
mp-29033,P3BrCl14,3,18,False,True,520.8857642003841,2.133247784952665,-2.990701756111111,-1.0223296561863495,0.43058010857446727
mp-29047,Tl3VO4,3,8,True,True,169.27572494420502,7.142312989609498,-5.61363412,-1.6801370193750005,0.99322
mp-29060,Ba5(SiN3)2,3,52,False,True,1018.0092312420492,5.394883869571478,-6.262890217884616,-1.0200849420599996,0.49656999999999996
mp-29104,Ti3Zn2O8,3,52,False,True,610.368604500675,4.379153740366598,-7.617155200192308,-2.9887395478846157,1.6940658945086005e-21
mp-29117,Ta3TeI7,3,22,False,True,771.4925752767815,6.710127119265269,-4.938762459545455,-0.4492446209090902,0.20816354724110578
mp-29136,Sr6Cu3N5,3,28,False,True,556.6848679427637,4.691464998141178,-5.065443391071428,-0.6228099290642852,0.2917507499561911
mp-29174,SiCl2,2,12,False,True,399.43326494446063,1.646124795349893,-4.0221794325,-1.3784818963399996,0.026309999999999997
mp-29314,RbVBr3,3,30,False,True,970.4935068425988,3.8613185849589478,-4.122536963666667,-1.1278029911666665,0.4969287708515194
mp-29541,GaTeI7,3,18,False,True,940.2077836404789,3.834836009351383,-2.177972932222222,-0.30692245388888867,0.48775588213855137
mp-2961,MgSiP2,3,8,False,True,169.41768954993435,2.2413568867906983,-4.88293660125,-0.4212220276190477,0.33786999999999995
mp-29756,RbB3O5,3,36,False,True,490.35252774835385,2.6806593561500427,-7.507994366388889,-2.813879550694444,0.34343
mp-2979,ZnGeN2,3,16,False,True,187.94394694722024,5.868837017741995,-5.831759975,-0.38628082243999895,0.5940438695079684
mp-29816,Ag2HgO2,3,20,False,True,346.01931164764795,8.60601096130605,-3.3578410955000004,-0.4658374813333335,0.035530000000000006
mp-29826,ZnCN2,3,16,False,True,219.41322295124502,3.19170880046964,-6.8619285675,-0.26413486743999925,0.22512
mp-29845,CsHgCl3,3,45,False,True,1577.8243530103596,4.166217482407314,-2.5372801733333334,-1.5451633088755405,0.21104878411701725
mp-29909,Ba4I6O,3,22,False,True,915.4523644756371,4.813126391946917,-3.981703861818182,-2.0666490273863634,0.1711909863281361
mp-29927,Pb7(BrF6)2,3,21,False,True,387.6577093469951,7.873916229338393,-4.644082854285714,-2.438912304965714,14.441887303551406
mp-29931,VRe2O9,3,24,True,True,400.9768802802628,4.699058907034332,-8.061536358749999,-2.186503045520832,0.3965946612096537
mp-30252,Na10CaSn12,3,23,False,True,722.5967864014533,3.8939783624265885,-3.0173912852173914,-0.27698987021739124,0.15495582403611358
mp-30321,Y2P4O13,3,38,False,True,542.6754124161416,3.1192679175665368,-7.896279277368421,-3.171071706168547,0.0024517388870613625
mp-30520,Tl2S5,2,28,False,True,818.5416154845952,4.617963467021053,-3.7720392964285714,-0.6165742715178568,0.16088
mp-30532,Tl2ZnI4,3,14,False,True,602.4348714444586,5.41239055052863,-2.3814974692857143,-0.6559542257142853,0.5900535086884051
mp-30925,La(NO2)3,3,10,False,True,137.491745380771,3.34448981606295,-6.950322178,-1.523580529964,0.2054197926423553
mp-31218,K3FeO2,3,24,True,True,561.6337504839661,2.426070866797545,-4.2374565720833335,-1.3109857690000002,0.011529999999999995
mp-31243,BaAs2,2,18,False,True,553.947675400257,5.165007628708464,-4.532216433888888,-0.7868874505555554,0.3867891547798705
mp-31306,C2O3F2,3,56,False,True,812.5901803209507,1.7985601331834913,-6.629467277142857,-1.7678049465899994,0.02384
mp-31493,RbGa3,2,12,False,True,313.80300255865484,4.677353993092104,-2.6837602966666663,-0.1675593385416665,0.10356
mp-3167,Hg2GeSe4,3,7,False,True,198.582330671359,6.603111434402756,-2.978433505714286,-0.23437413705357152,0.2457161827190062
mp-31703,CrOF3,3,20,True,True,259.24760737498946,3.202374055130832,-5.4936642925,-2.264191624464,1.9750771673278988
mp-32662,WO3,2,24,True,True,378.1964391882033,6.107562242886439,-7.5068431925,-2.170812473437499,11.874249569762295
mp-3281,Al5BO9,3,30,False,True,337.27666338632423,2.852733590301317,-7.617001098333334,-3.375783830972223,0.1472274315472494
mp-32868,Ag2S,2,9,False,True,194.75748462317284,6.338404395540693,-3.269704638888889,-0.2236886454861112,1.5360136418946346
mp-3288,CsNO2,3,12,False,True,258.8809357737077,3.4427635943019284,-5.709816409166667,-1.3750150348694252,0.05753768470773297
mp-33300,Fe5CuO8,3,14,True,True,155.81696619393279,5.016948236814579,-6.454073232142858,-1.6865006878571427,0.06482999999999994
mp-33723,BiTeBr,3,3,False,True,113.71955981319276,6.081527284198508,-3.3934283266666667,-0.5045470433333333,0.3845536564642463
mp-33880,Sr(GaTe2)2,3,7,False,True,238.39527361395187,5.13680940527242,-3.6371615371428567,-0.7344665638095235,0.08793000000000002
mp-34293,CsTaN2,3,8,False,True,176.04061701148683,6.449455409033489,-8.2665782425,-1.1020472356727584,0.22450999999999988
mp-3432,ScNiSb,3,3,False,True,57.04567261028836,6.561426054393372,-6.313290023333334,-0.8995265266666669,0.12877333333333338
mp-34328,Mn(CuCl2)2,3,7,False,True,152.77821548481882,3.5198235351123848,-4.195532318571429,-0.9990289303850248,1.16023
mp-34330,MgAl2O4,3,14,False,True,135.6886510506821,3.482055561955567,-7.0573793035714285,-3.332992239047619,0.509843747225052
mp-34376,Tb2CdS4,3,14,False,True,300.0626104460115,6.181690455592687,-5.3820497735714286,-1.9439219953571427,2.302129999999999
mp-3491,NbSbO4,3,24,False,True,344.4616695209193,5.373398073293343,-7.73549129625,-2.533330212916667,8.088503480786787
mp-3519,ZrSO,3,12,False,True,192.3477386901182,4.809909959830863,-8.3281232575,-2.9060046022916666,0.58181
mp-35220,PHN2,3,8,False,True,81.44267924989717,2.446486535004504,-6.7396210275,-0.6001293029878569,0.43024
mp-35267,Al5CuS8,3,14,False,True,250.58770993676217,3.0149187268207664,-4.985675745714286,-1.3706039775000005,0.05886000000000007
mp-35555,LaOF,3,3,False,True,47.95807070507113,6.021367625654936,-7.745116199999999,-4.211041964146666,1.3036500000000022
mp-35777,Mg(InTe2)2,3,7,False,True,255.6185864554097,4.9652808427294985,-3.2898131057142854,-0.47931780619047615,0.18585999999999997
mp-3595,ZnSiAs2,3,8,False,True,178.36813063034234,4.530761737826622,-4.19762225375,-0.19765540874999932,0.18672999999999998
mp-36248,H4BrN,3,6,False,True,67.00251897512452,2.4273308077270856,-4.460017926666667,-0.7019603644766667,0.13005999999999998
mp-36381,Sn(PS3)2,3,9,False,True,226.05039614913596,2.7403622728829466,-4.672960352222223,-0.7110930295436515,0.12430723316104055
mp-3731,LiNbO3,3,10,False,True,111.26706337251336,4.412866665843731,-7.858139835999999,-2.908694976083333,5.159371526956441
mp-38103,NaClO4,3,6,False,True,84.95479838876899,2.393237546524919,-4.372639891666666,-1.1145172488766661,0.17355000000000004
mp-38487,Li7BiO6,3,14,False,True,140.59469181295117,4.175879511950887,-5.0390991849999995,-1.987465673154762,0.3538338671472368
mp-3870,Sr2Nb2O7,3,22,False,True,318.84171060816414,4.927307661205784,-8.156172513636363,-3.3106060710984853,3.090840615867917
mp-38975,PNO,3,9,False,True,104.65877843998712,2.902559432113269,-7.325338312222223,-1.4548638062893648,0.3261558223885104
mp-3934,Cu3PS4,3,16,False,True,279.7436584266366,4.15362924087125,-4.550540595625,-0.600182428258929,0.7864192371756937
mp-39823,Na8Al6Si6CO27,5,48,False,True,755.0713513285357,2.107508486119309,-6.978373062916667,-3.0331372207031255,0.5900278073108081
mp-39843,K2NaVOF5,5,40,True,True,602.553736028237,2.900453979519345,-5.2764583535,-3.04827903282,0.5384404430389681
mp-4008,ZnGeAs2,3,8,False,True,188.56610421282053,5.070436592060485,-3.96535315625,-0.16685606749999993,0.2127500000000001
mp-40189,BaLiLaTeO6,5,10,False,True,132.55323515842167,6.348476915142722,-6.413711813000001,-2.675592359916667,0.05662999999999999
mp-40251,BaLaMgTaO6,5,10,False,True,134.1143410435486,7.150100304717922,-8.026591360000001,-3.4482269655833333,0.23468000000000008
mp-4044,ErAgSe2,3,16,False,True,398.1351565789,7.224599685611361,-4.796711123125,-1.1987669201302085,0.12079
mp-4117,Li2Si2O5,3,18,False,True,210.98237829148667,2.3619402242945893,-7.012937266111112,-3.024831226064816,1.1130204629295868
mp-42022,Cs2RbZrOF5,5,10,False,True,225.06259901055344,4.08374647044416,-5.645494411,-3.378748852556207,0.22953873790713403
mp-4223,Na3PO4,3,64,False,True,823.5934765980102,2.6443131496141645,-5.82550948765625,-2.533932393727678,0.45974
mp-42264,K2MnH4(Cl2O)2,5,52,True,True,922.6776424800063,2.2386574278081,-4.4910577030769225,-1.7089549566642437,0.18712999999999994
mp-4342,KNbO3,3,5,False,True,68.4707479204699,4.365394254194731,-7.653104770000001,-2.86336469135,3.26198338562599
mp-4453,TlNO2,3,12,False,True,213.34357946874138,5.846630753277547,-5.575832070000001,-0.8744680587200003,0.3359685385451638
mp-4674,BNF8,3,40,False,True,527.4517229610216,2.2264898844195575,-4.4159400355,-1.8163136455233335,0.32619
mp-4690,K3TaO8,3,12,False,True,192.42006736504075,3.678331557685188,-6.016868456666667,-1.7632969674166663,1.4217699999999998
mp-4829,Na2ThF6,3,9,False,True,123.79796623228233,5.258120446519492,-5.929302167777778,-3.8669016052377776,0.2653408422919496
mp-4964,YSbPt,3,3,False,True,72.72281931672039,9.264814988329704,-6.7653854933333335,-1.2100581761111115,0.46152666666666664
mp-504351,Mn(PO3)3,3,26,True,True,375.9690294122015,2.578057278604332,-7.28099593,-2.5170187667368813,0.3879953683426741
mp-504535,InHO2,3,8,False,True,83.03657738982233,5.912304181215838,-5.4000000025,-1.7793121702799994,1.178262082645453
mp-504864,YCu(WO4)2,4,12,True,True,164.27480700339785,6.551462692528202,-7.516952964166666,-2.371548129444444,0.0
mp-504908,In2TeO6,3,27,False,True,348.1194839904909,6.485791192429671,-5.624088356666667,-1.832903778611111,0.2347101514315931
mp-505077,NaH9O5,3,60,False,True,529.1519375470378,1.4066059388182446,-4.878585218,-1.432039864588666,0.018019999999999998
mp-505297,NbSbRu,3,3,False,True,59.64337129939471,8.790458586025567,-8.252131533333333,-0.4172336216666679,1.450310000000001
mp-5073,RbNO3,3,45,False,True,752.9788684991605,2.9269846384279092,-5.824386424666667,-1.490385891392667,0.1453726903613757
mp-510011,La3CuGeSe7,4,24,False,True,625.8645628899561,5.866857733009855,-5.413151911666667,-1.4134752484505206,0.89797691814322
mp-510519,Rb2V3O8,3,26,True,True,475.48172500087935,3.1553570736100296,-6.9289714138461544,-2.4576283057692314,0.7149878941632507
mp-510566,La3CuSnS7,4,24,False,True,566.9715489844135,4.823287388442396,-5.865690579583333,-1.9314862434895836,1.5134433763595758
mp-530399,LiAl5O8,3,56,False,True,509.57829220840154,3.5173108892859144,-7.262446306428571,-3.362294466904761,0.0
mp-5342,GaAgS2,3,8,False,True,177.6853322767803,4.5179586210347065,-4.0421738775,-0.8405241998958335,0.253555
mp-5350,Zn(GaS2)2,3,7,False,True,151.397531964949,3.6536293236118493,-4.140793694285715,-1.1111365639285715,0.1014816222278694
mp-5368,Li2GeF6,3,27,False,True,298.08567364964125,3.350969833704179,-4.921824544444444,-3.0375291956081476,0.15176709928775226
mp-540633,RbNb(GeO3)3,4,28,False,True,459.77051936279713,3.9026887296183026,-6.9167027175,-2.406319630267856,0.04092734082405558
mp-540714,NaH8SNO6,5,68,False,True,678.9648217259197,1.6936065985140154,-5.273360594705883,-1.501032879233235,0.09612999999999998
mp-540895,CsCo(CO)4,4,10,True,True,204.26720838091902,2.4703084984372694,-7.022503779999999,-1.0205576477931033,0.31615557341283734
mp-540900,B2PdO4,3,42,False,True,401.40788329713547,4.7665618882217835,-7.2950387926190485,-2.2210487785714292,0.142845
mp-541040,Y2Be2GeO7,4,24,False,True,269.08289275276275,4.695864366034349,-7.84358626125,-3.2812408483680557,0.33586499999999997
mp-541190,Cs2LiVO4,4,16,True,True,320.2514864725582,4.020440650300321,-5.884591501875,-2.3742482965660914,0.2634980603344159
mp-541280,BaLaGaO4,4,28,False,True,440.8743679137048,6.176299888099632,-6.9636019792857144,-3.1256405892857146,0.13216
mp-541914,MnHgC4(SN)4,5,14,False,True,300.2395877387077,2.69820069893641,-6.7472476285714285,-0.17051455797679843,0.06205030640536759
mp-543040,Ga2Te3(HO2)6,4,46,False,True,531.7625301870155,4.498488275140311,-5.330887769782609,-1.597301325292174,1.2443528919953128
mp-545974,AlPO4,3,12,False,True,214.89069242811485,1.8847494063083456,-7.477255921666667,-3.120335327261904,0.4459890608523935
mp-546633,KClO4,3,6,False,True,111.00586552125736,2.072555862870137,-4.381123355,-1.1566380552099993,0.0852033333333332
mp-550433,BeZnO2,3,8,False,True,74.39087356573184,4.750973507279819,-5.77857943375,-2.406028331875,0.48724999999999974
mp-550469,TiZn(BiO3)2,4,10,False,True,142.4313513642857,7.312612046488613,-6.433426217999999,-2.1932923162499995,1.9926622563294567
mp-5513,Tl3VS4,3,8,False,True,226.02188571427035,5.821252348818822,-4.69742333875,-0.9400140390625005,0.41367333333333317
mp-551905,OsO4,2,5,False,True,96.17423151129474,4.389479886781585,-7.181971704,-1.5399724389999996,0.07342823604550718
mp-554097,Sm3CuSiS7,4,24,False,True,508.0022116019084,5.015371564675189,-5.929657423333333,-1.9307762714062495,1.0805772801311266
mp-554108,LiRe(OF2)2,4,16,False,True,212.2136312122714,4.71275486988792,-6.19906565625,-2.633192967365834,0.09896000000000003
mp-554150,Nd3CuGeS7,4,24,False,True,529.1533933122952,4.979338290929822,-5.791044984166667,-1.8467052343229173,1.2024721363507769
mp-554432,ReSbOF10,4,26,False,True,450.2806308328015,3.790679405340724,-5.255736718076923,-2.5615295198576926,0.09173482762833317
mp-554722,Y3GaO6,3,20,False,True,273.26071866920427,5.2556287000240065,-8.360408143499999,-3.5703774732499993,0.5190343208265267
mp-554947,NaSiBO4,4,42,False,True,446.2291140140458,2.8106872395482054,-7.259784900952381,-2.9172611614285713,0.559001594541554
mp-555154,K3VCO8,4,13,True,True,205.8423881986593,2.4866033541906103,-6.126826715384615,-1.6365092860769228,0.3459207914995526
mp-555218,Ba4Br6O,3,22,False,True,770.0527890925235,4.5057099995917635,-4.391049871363636,-2.414403686931818,0.21958084479298287
mp-555229,H5CNO2,4,18,False,True,169.21014079703215,1.2375946637611033,-5.659233541666667,-1.0070939581088885,0.12433845899636403
mp-555251,SiO2,2,12,False,True,215.91939472855856,1.84832540803479,-7.905505425833333,-3.267264894999999,0.2904111664519806
mp-555320,Li4CO4,3,18,False,True,156.40738376050737,2.2034503906087584,-5.8205164994444445,-2.059947265185185,1.2639883625255417
mp-555321,BaNiF4,3,12,True,True,183.49749897565454,4.923117646866537,-5.2111252225,-3.341626361626666,1.69027
mp-555560,CdTeMoO6,4,18,True,True,268.65188523356164,5.339739345606429,-5.872881557777777,-1.7797558174999994,0.21537999999999996
mp-555863,P4PtF12,3,17,False,True,300.12308679469135,3.0262525098659956,-5.2686347094117645,-2.6350668999156306,0.042012835110153926
mp-555918,Hg2SeO3,3,24,False,True,510.59290077109597,6.87039791027955,-3.7357481275000004,-0.9290538068489589,0.22120999638352695
mp-556020,Li3AlF6,3,40,False,True,399.5375198108975,2.689778362034318,-5.293983025499999,-3.494418506213999,0.2258
mp-556478,SrH2(CO2)2,4,36,False,True,457.4560926358502,2.579507573605294,-6.680431941388889,-1.8354145979340741,0.13525999999999996
mp-556588,SiO2,2,12,False,True,134.1478516278855,2.974995861069225,-7.613020195,-2.974779664166666,0.5951884725434315
mp-556898,VZn2P2O9,4,28,True,True,377.0688009386184,3.4147279272156044,-6.659109737857143,-2.4479070005994905,0.49297999999999986
mp-557082,H2O,2,36,False,True,268.3537457096429,1.337715291169401,-4.929407448888889,-1.3543611850522221,0.1046995949426162
mp-557510,Cu3TeS3Cl,4,8,False,True,162.98372585084005,4.583606508254268,-3.9263901325,-0.5371724428293754,0.12060722159141223
mp-557724,KBiF6,3,16,False,True,304.330388613616,3.951165773151541,-4.239379203125,-2.5493646868925,0.0
mp-557773,Sc2TeO6,3,27,False,True,329.7622898137916,4.736071965114904,-7.52285356962963,-2.9359389082407406,0.21488434735062445
mp-558753,BiB2O4F,4,24,False,True,260.88689327770186,5.988139743466777,-7.0862213975,-2.630170188482083,2.0395401036017304
mp-559232,H2C3O4,3,36,False,True,450.37040456665517,1.5049893841269433,-6.7742626322222215,-1.0917687813599994,0.012165
mp-559240,Li2MnSiO4,4,32,True,True,350.3860667930348,3.05018925411896,-6.9127122984375,-2.6996179789310633,0.9087139684741289
mp-559366,PBrNF,4,24,False,True,566.7984578991443,2.5291859374907246,-5.3413599862500005,-1.2355513055353573,0.059310000000000015
mp-559691,Ca2Al2SiO7,4,24,False,True,305.87750032046193,2.977142356965095,-7.339258175,-3.453164336145834,0.385115
mp-559934,LiZnPO4,4,28,False,True,347.0515095346305,3.2023333274019126,-6.2071957425,-2.555148428962585,0.13441
mp-559961,Tl2SeO4,3,28,False,True,569.6264536503489,6.433406085983006,-4.8450823467857145,-1.2448138906919641,0.035730000000000005
mp-560030,CaF2,2,6,False,True,88.00177873898996,2.946446445183066,-5.676803265,-4.063282264126667,0.9093868357855198
mp-560441,BaZn2Si2O7,4,24,False,True,351.21186259038654,4.1257876210044815,-6.61568544,-2.8653244707291674,0.0
mp-560836,SiO2,2,36,False,True,679.9226719388113,1.7608883473157817,-7.6933857930555565,-3.0551452622222226,0.014380000000000004
mp-560882,SeO2,2,12,False,True,193.0203921635103,3.818278828808305,-5.149899676666666,-1.154152204947917,0.6069138199942393
mp-561412,CaCO3,3,15,False,True,191.62792800071696,2.6018890864689745,-7.484240146666666,-2.691594354416666,0.24509145167815724
mp-567677,GeI2,2,3,False,True,128.43715847462195,4.220594848676351,-2.747227676666667,-0.19205109000000023,1.2170368477983309
mp-567680,BaCl2,2,9,False,True,273.49039226702985,3.792956195463449,-4.400804485555556,-2.9252468910622222,0.8978594488435134
mp-567949,Hg3AsSe4Br,4,18,False,True,556.116884405411,6.404485213894708,-2.6005718866666667,-0.24613104548611117,0.3204565802101749
mp-568116,Lu2(CN2)3,3,11,False,True,168.40603155045514,4.634417205907033,-8.676935870909091,-1.0008409958436355,0.13716688809766286
mp-568269,TmNiBi,3,3,False,True,66.36014626144934,10.925302107160784,-5.368310213333333,-0.654544687777778,0.2880433333333328
mp-568598,Cu2HgI4,3,7,False,True,243.75135411448758,5.690421970726088,-2.3124557585714283,-0.22701595571428537,0.15846000000000002
mp-568656,SiC,2,20,False,True,209.9093083831296,3.171908190661216,-7.5307679605,-0.20568772299999977,0.06780695168968663
mp-568890,Tl2CdGeTe4,4,8,False,True,266.7732837475162,6.873238608070234,-3.12268101625,-0.27015301999999997,0.5708599999999999
mp-569346,CuI,2,4,False,True,110.06103385904089,5.746819369812244,-2.956030975,-0.14442310749999976,0.12877295834141606
mp-569787,Al(BH4)3,3,64,False,True,768.1210830273068,0.6183652455450008,-4.11249984703125,-0.19621311630874994,0.02134
mp-570044,NbI4,2,20,False,True,821.6786414918197,4.85442326399834,-3.703192378,-0.46372411800000035,0.010528846090621706
